"iter","lambda_factor","lambda","objective","rel_objective_change","step_frob","rel_step_frob","full_truth_frob","rank_truncated_truth_frob","rank_1e8","rank_1e4","converged"
183,0.04,0.0066332495807108,0.15150540289988,5.92419281167335e-06,0.0133297001572287,0.00204757848289443,4.55289554731641,4.06620754632216,11,11,FALSE
184,0.04,0.0066332495807108,0.151498739355799,5.7868109563502e-06,0.0131907333923938,0.00202512101028909,4.54772459738681,4.06169555655366,11,11,FALSE
185,0.04,0.0066332495807108,0.15149223115596,5.65193830932692e-06,0.0130540408496313,0.0020030681725649,4.54260999045037,4.05727632200347,11,11,FALSE
186,0.04,0.0066332495807108,0.151485887982651,5.50865488919365e-06,0.0129193654249678,0.00198137872231407,4.5375516564011,4.05294907443149,11,11,FALSE
187,0.04,0.0066332495807108,0.151479730676734,5.34726997684964e-06,0.0127862973062887,0.00195998807984844,4.53254965016149,4.04871297333955,11,11,FALSE
188,0.04,0.0066332495807108,0.151473788468841,5.16049717141623e-06,0.0126543098997221,0.00193881389263338,4.52760414759968,4.04456711164767,11,11,FALSE
189,0.04,0.0066332495807108,0.151468095078309,4.9444378058127e-06,0.0125228134094066,0.0019177642776371,4.52271544162821,4.0405105230312,11,11,FALSE
190,0.04,0.0066332495807108,0.151462684068657,4.69922673049732e-06,0.01239122106147,0.00189674797306773,4.51788393892768,4.03654219008075,11,11,FALSE
191,0.04,0.0066332495807108,0.151457583997675,4.42921082237634e-06,0.01225902027799,0.00187568521900326,4.51311015690328,4.0326610525511,11,11,FALSE
192,0.04,0.0066332495807108,0.15145281399374,4.14257893800779e-06,0.012125839164048,0.00185451789407721,4.50839471950592,4.02886601511227,11,11,FALSE
193,0.04,0.0066332495807108,0.151448380387378,3.85044554833889e-06,0.0119914982605151,0.00183321737767756,4.50373834971693,4.02515595419566,11,11,FALSE
194,0.04,0.0066332495807108,0.151444274903271,3.56549557684e-06,0.0118560392080027,0.00181178887021954,4.49914185617389,4.02152972373389,11,11,FALSE
195,0.04,0.0066332495807108,0.151440474683715,3.30039380862871e-06,0.011719725675774,0.00179027147333101,4.49460611191107,4.01798615982514,11,11,FALSE
196,0.04,0.0066332495807108,0.151436944124192,3.06621106409662e-06,0.0115830166738997,0.00176873405980924,4.4901320245722,4.01452408459352,11,11,FALSE
197,0.04,0.0066332495807108,0.151433638235238,2.87109856110264e-06,0.0114465166645942,0.00174726761733342,4.4857204994582,4.01114230972976,11,11,FALSE
198,0.04,0.0066332495807108,0.151430507071093,2.71936136071335e-06,0.0113109094130626,0.00172597513154659,4.48137239884988,4.00783964032387,11,11,FALSE
199,0.04,0.0066332495807108,0.151427500706125,2.61098255603069e-06,0.0111768829513675,0.00170496013609071,4.47708850258338,4.00461487959093,11,11,FALSE
200,0.04,0.0066332495807108,0.151424574258986,2.5415817644387e-06,0.0110450522404458,0.00168431493337183,4.47286947543593,4.00146683491992,11,11,FALSE
201,0.04,0.0066332495807108,0.151421692492098,2.50278390119583e-06,0.010915885622438,0.00166410941209248,4.46871584641494,3.99839432536786,11,11,FALSE
202,0.04,0.0066332495807108,0.151418833491016,2.48301825470692e-06,0.0107896422000505,0.00164438154495413,4.46462800373328,3.99539619034355,11,11,FALSE
203,0.04,0.0066332495807108,0.151415990847327,2.46881812824642e-06,0.0106663300059319,0.00162513106357345,4.46060620739239,3.99247129885806,11,11,FALSE
204,0.04,0.0066332495807108,0.151413173698852,2.44668173613329e-06,0.0105456978262747,0.00160631826259464,4.45665061908282,3.98961855843356,11,11,FALSE
205,0.04,0.0066332495807108,0.151410404061862,2.4054240934494e-06,0.0104272738632815,0.00158786993113292,4.45276134658498,3.98683692259893,11,11,FALSE
206,0.04,0.0066332495807108,0.151407711284874,2.33867696416367e-06,0.0103104583136103,0.00156969347774672,4.4489384970342,3.9841253958828,11,11,FALSE
207,0.04,0.0066332495807108,0.151405124242152,2.24685200281537e-06,0.0101946619785122,0.00155169803812416,4.44518223064058,3.98148303536826,11,11,FALSE
208,0.04,0.0066332495807108,0.151402662914485,2.13767301816494e-06,0.0100794615911004,0.00153381809801174,4.44149280467762,3.9789089482505,11,11,FALSE
209,0.04,0.0066332495807108,0.151400331806091,2.02458138153157e-06,0.00996472439076476,0.00151603241096216,4.43787059818797,3.9764022855004,11,11,FALSE
210,0.04,0.0066332495807108,0.15139811759454,1.92305967746991e-06,0.00985065362420387,0.0014983708727918,4.43431611185615,3.97396223266949,11,11,FALSE
211,0.04,0.0066332495807108,0.151395992173419,1.84594805988073e-06,0.00973773090299929,0.00148090571165061,4.43082994412654,3.97158799987445,11,11,FALSE
212,0.04,0.0066332495807108,0.151393920214492,1.79951896732601e-06,0.00962657210855615,0.00146372955142452,4.42741275114695,3.96927881366944,11,11,FALSE
213,0.04,0.0066332495807108,0.151391868573815,1.78187555190487e-06,0.00951774869142667,0.00144692824247258,4.4240652012222,3.96703391342296,11,11,FALSE
214,0.04,0.0066332495807108,0.151389814285468,1.78417826504518e-06,0.0094116363614582,0.00143055788270845,4.42078793273446,3.96485255381564,11,11,FALSE
215,0.04,0.0066332495807108,0.151387748785683,1.79391875754915e-06,0.00930833531044569,0.00141463272628983,4.41758151941237,3.96273401344901,11,11,FALSE
216,0.04,0.0066332495807108,0.151385677793192,1.79869248496946e-06,0.00920767278354887,0.00139912560760667,4.41444644167881,3.96067760785853,11,11,FALSE
217,0.04,0.0066332495807108,0.151383617946466,1.78901541531826e-06,0.00910926782715491,0.00138397780201516,4.41138306045645,3.95868270395278,11,11,FALSE
218,0.04,0.0066332495807108,0.151381592079029,1.75950691438718e-06,0.00901262308031447,0.00136911297896605,4.40839159128772,3.95674873229471,11,11,FALSE
219,0.04,0.0066332495807108,0.151379624709443,1.70870335164643e-06,0.00891721350527541,0.00135445067470957,4.40547208092468,3.95487519371622,11,11,FALSE
220,0.04,0.0066332495807108,0.151377738383888,1.63831764459103e-06,0.00882255928050315,0.00133991734864551,4.40262439321353,3.95306165745581,11,11,FALSE
221,0.04,0.0066332495807108,0.151375950715079,1.55263450876038e-06,0.00872828482350247,0.00132545532786632,4.3998482130998,3.95130774930053,11,11,FALSE
222,0.04,0.0066332495807108,0.151374271859546,1.45812975560107e-06,0.00863416729160552,0.0013110301530735,4.39714307455885,3.94961313005977,11,11,FALSE
223,0.04,0.0066332495807108,0.151372702657007,1.36289526111002e-06,0.00854016890882312,0.00129663547110997,4.39450841038566,3.94797746690147,11,11,FALSE
224,0.04,0.0066332495807108,0.151371234086554,1.27549528420926e-06,0.00844644134469233,0.00128229368906575,4.39194361281966,3.94640040211024,11,11,FALSE
225,0.04,0.0066332495807108,0.151369848556676,1.20337371439114e-06,0.00835329572366069,0.00126805141673523,4.38944808943907,3.94488152484964,11,11,FALSE
226,0.04,0.0066332495807108,0.15136852293054,1.15134692603216e-06,0.00826114369032812,0.00125397052114767,4.38702130160428,3.9434203508282,11,11,FALSE
227,0.04,0.0066332495807108,0.151367232604376,1.12068910829152e-06,0.00817042257693057,0.00124011677211623,4.38466278091156,3.94201631242419,11,11,FALSE
228,0.04,0.0066332495807108,0.15136595575915,1.10898173037575e-06,0.00808151744656666,0.00122654801560528,4.3823721276403,3.9406687587735,11,11,FALSE
229,0.04,0.0066332495807108,0.151364677029183,1.1106199213643e-06,0.0079946896272054,0.00121330333274952,4.3801490001737,3.93937696288158,11,11,FALSE
230,0.04,0.0066332495807108,0.151363390023071,1.11780927231069e-06,0.0079100208335651,0.00120039456454436,4.37799310500324,3.9381401318545,11,11,FALSE
231,0.04,0.0066332495807108,0.151362098271261,1.12193232966675e-06,0.00782738403768182,0.00118780189573953,4.37590419433614,3.93695741690364,11,11,FALSE
232,0.04,0.0066332495807108,0.151360814334291,1.11514611428321e-06,0.00774645241597804,0.00117547521649025,4.37388207390368,3.93582792128575,11,11,FALSE
233,0.04,0.0066332495807108,0.151359557100504,1.09195464293956e-06,0.00766675188834576,0.0011633420978363,4.37192661828614,3.93475070602468,11,11,FALSE
234,0.04,0.0066332495807108,0.151358347736281,1.05037928061826e-06,0.00758775079834706,0.00115132140119682,4.37003778598275,3.9337247945109,11,11,FALSE
235,0.04,0.0066332495807108,0.151357205187025,9.9234895717081e-07,0.00750896641321238,0.00113933943794318,4.36821562335273,3.93274917758338,11,11,FALSE
236,0.04,0.0066332495807108,0.151356142350483,9.23116246504046e-07,0.00743005905729602,0.00112734425088864,4.36646024762291,3.93182282046531,11,11,FALSE
237,0.04,0.0066332495807108,0.151355163888906,8.49833983492828e-07,0.00735088693097646,0.0011153139299171,4.36477180530834,3.93094467218645,11,11,FALSE
238,0.04,0.0066332495807108,0.151354266117108,7.79752266820428e-07,0.00727150881058941,0.00110325702016923,4.36315041157089,3.93011367723716,11,11,FALSE
239,0.04,0.0066332495807108,0.151353438718911,7.18630416926895e-07,0.00719214112881639,0.00109120600970573,4.36159608371829,3.92932878849817,11,11,FALSE
240,0.04,0.0066332495807108,0.151352667526463,6.69813823231133e-07,0.00711308997469846,0.00107920701304103,4.36010868423504,3.92858898016254,11,11,FALSE
241,0.04,0.0066332495807108,0.151351937457069,6.3409710486943e-07,0.00703468109318452,0.0010673091518437,4.35868788487126,3.92789325940586,11,11,FALSE
242,0.04,0.0066332495807108,0.151351234915938,6.10187996193835e-07,0.00695720396085941,0.00105555607132151,4.3573331562095,3.92724067584419,11,11,FALSE
243,0.04,0.0066332495807108,0.151350549343627,5.95450189107912e-07,0.00688087613536887,0.00104398053204039,4.35604378044543,3.92663032821656,11,11,FALSE
244,0.04,0.0066332495807108,0.151349873910477,5.8664422441471e-07,0.0068058267445102,0.00103260190483895,4.35481888105225,3.92606136815807,11,11,FALSE
245,0.04,0.0066332495807108,0.151349205536501,5.80513353189676e-07,0.00673209480830605,0.00102142591538585,4.35365746179277,3.92553300133157,11,11,FALSE
246,0.04,0.0066332495807108,0.151348544451741,5.7418266970731e-07,0.00665963800379262,0.00101044597239279,4.352558448317,3.92504448649728,11,11,FALSE
247,0.04,0.0066332495807108,0.151347893469821,5.65408210230262e-07,0.00658834871227415,0.000999645600179293,4.35152072727815,3.92459513326067,11,11,FALSE
248,0.04,0.0066332495807108,0.151347257089678,5.52726197338234e-07,0.00651807534749658,0.000989001672112271,4.35054317975935,3.92418429922136,11,11,FALSE
249,0.04,0.0066332495807108,0.151346640506421,5.35531963280702e-07,0.00644864733744649,0.000978488198249911,4.34962470742874,3.92381138707281,11,11,FALSE
250,0.04,0.0066332495807108,0.151346048611825,5.14088958805187e-07,0.00637990165924836,0.000968080348737708,4.34876425107705,3.92347584193817,11,11,FALSE
251,0.04,0.0066332495807108,0.15134548508415,4.89451174231713e-07,0.00631170796767842,0.000957758264167893,4.34796080202385,3.92317714895201,11,11,FALSE
252,0.04,0.0066332495807108,0.151344951680707,4.63287040677385e-07,0.00624398882705001,0.000947510123516897,4.34721340735297,3.92291483088377,11,11,FALSE
253,0.04,0.0066332495807108,0.151344447833494,4.37616209049259e-07,0.0061767319225159,0.000937333995732306,4.34652117013628,3.92268844548709,11,11,FALSE
254,0.04,0.0066332495807108,0.151343970602323,4.14499042432116e-07,0.00610999248150683,0.000927238206441556,4.34588324581752,3.92249758225959,11,11,FALSE
255,0.04,0.0066332495807108,0.151343514973603,3.9573640161521e-07,0.00604388604909755,0.000917240241404563,4.34529883583125,3.92234185838688,11,11,FALSE
256,0.04,0.0066332495807108,0.151343074428965,3.82635271422653e-07,0.00597857355276882,0.000907364480123201,4.3447671793821,3.92222091378549,11,11,FALSE
257,0.04,0.0066332495807108,0.151342641666963,3.75875801981287e-07,0.00591424171426267,0.000897639223304815,4.3442875441369,3.9221344053111,11,11,FALSE
258,0.04,0.0066332495807108,0.151342209352161,3.75487527662939e-07,0.005851082131364,0.000888093518168735,4.34385921640779,3.92208200032823,11,11,FALSE
259,0.04,0.0066332495807108,0.151341770784849,3.80918295706138e-07,0.00578927191494558,0.0008787542192934,4.34348149124269,3.9220633699261,11,11,FALSE
260,0.04,0.0066332495807108,0.151341320419323,3.91165800918757e-07,0.00572895794867278,0.000869643598688782,4.34315366270784,3.92207818210471,11,11,FALSE
261,0.04,0.0066332495807108,0.151340854195861,4.04939398326757e-07,0.00567024595099315,0.000860777684158722,4.34287501455953,3.92212609524891,11,11,FALSE
262,0.04,0.0066332495807108,0.15134036968221,4.20825552553538e-07,0.00561319476212038,0.000852165390235314,4.34264481146385,3.92220675216532,11,11,FALSE
263,0.04,0.0066332495807108,0.151339866040911,4.37439103669244e-07,0.00555781572903006,0.000843808422610079,4.34246229093115,3.92231977489098,11,11,FALSE
264,0.04,0.0066332495807108,0.151339343849945,4.5355066820984e-07,0.00550407670404723,0.000835701882783818,4.34232665616986,3.9224647604073,11,11,FALSE
265,0.04,0.0066332495807108,0.151338804808965,4.68186015712197e-07,0.00545190994633156,0.000827835465337953,4.34223707011301,3.92264127732176,11,11,FALSE
266,0.04,0.0066332495807108,0.15133825136515,4.80695876225115e-07,0.00540122305230454,0.000820195115449412,4.34219265090746,3.92284886352119,11,11,FALSE
267,0.04,0.0066332495807108,0.151337686293901,4.90795166513891e-07,0.00535191189170167,0.000812764991569977,4.3421924691619,3.92308702476086,11,11,FALSE
268,0.04,0.0066332495807108,0.151337112271121,4.98570304088512e-07,0.00530387437520251,0.000805529555247068,4.34223554721439,3.92335523413235,11,11,FALSE
269,0.04,0.0066332495807108,0.151336531475234,5.04453370032878e-07,0.00525702374858996,0.000798475590076808,4.34232086059978,3.92365293234857,11,11,FALSE
270,0.04,0.0066332495807108,0.151335945256982,5.09163251431586e-07,0.00521130004686662,0.000791593942308898,4.3424473417785,3.92397952879037,11,11,FALSE
271,0.04,0.0066332495807108,0.151335353911455,5.13616837450219e-07,0.00516667840997248,0.000784880785828841,4.34261388604524,3.92433440326957,11,11,FALSE
272,0.04,0.0066332495807108,0.151334756578548,5.18817480113443e-07,0.00512317320670549,0.000778338251285429,4.34281935938703,3.92471690847273,11,11,FALSE
273,0.04,0.0066332495807108,0.151334151284715,5.25732268098848e-07,0.00508083734693772,0.000771974324830127,4.34306260792657,3.92512637305399,11,11,FALSE
274,0.04,0.0066332495807108,0.151333535121832,5.3517294033333e-07,0.00503975674766527,0.00076580201076542,4.34334246848483,3.92556210534116,11,11,FALSE
275,0.04,0.0066332495807108,0.151332904540706,5.47696307775357e-07,0.00500004057346688,0.00075983785187697,4.34365777973856,3.92602339760759,11,11,FALSE
276,0.04,0.0066332495807108,0.151332255720627,5.6353820572649e-07,0.00496180848414053,0.00075409999428351,4.34400739343655,3.92650953084369,11,11,FALSE
277,0.04,0.0066332495807108,0.151331584965559,5.82590355207379e-07,0.00492517657522825,0.000748606052589794,4.34439018516783,3.92701977993937,11,11,FALSE
278,0.04,0.0066332495807108,0.151330889074394,6.04422891189975e-07,0.00489024389727778,0.000743371061735224,4.34480506423613,3.9275534191651,11,11,FALSE
279,0.04,0.0066332495807108,0.151330165637879,6.28348046260312e-07,0.00485708133945753,0.00073840578692775,4.34525098227533,3.92810972781773,11,11,FALSE
280,0.04,0.0066332495807108,0.151329413227417,6.53514069303094e-07,0.00482572427375061,0.000733715604095437,4.34572694033015,3.92868799587976,11,11,FALSE
281,0.04,0.0066332495807108,0.151328631458415,6.79014184430597e-07,0.00479616974821249,0.000729300071092107,4.34623199421697,3.92928752952992,11,11,FALSE
282,0.04,0.0066332495807108,0.151327820929908,7.03994050558053e-07,0.00476837830844717,0.000725153202170529,4.34676525806918,3.92990765633894,11,11,FALSE
283,0.04,0.0066332495807108,0.151326983059287,7.27742876782841e-07,0.00474227985205663,0.000721264355722925,4.3473259060569,3.93054772998848,11,11,FALSE
284,0.04,0.0066332495807108,0.151326119843246,7.49757500970881e-07,0.00471778240463657,0.000717619566733578,4.34791317235322,3.93120713436262,11,11,FALSE
285,0.04,0.0066332495807108,0.151325233582022,7.69774270026714e-07,0.00469478242754335,0.000714203112923094,4.34852634949487,3.93188528688006,11,11,FALSE
286,0.04,0.0066332495807108,0.151324326603536,7.87769137684653e-07,0.00467317524537022,0.000710999099998675,4.34916478535179,3.93258164096033,11,11,FALSE
287,0.04,0.0066332495807108,0.151323401018365,8.03930873350705e-07,0.00465286437350111,0.000707992880512892,4.34982787897188,3.93329568754817,11,11,FALSE
288,0.04,0.0066332495807108,0.151322458527828,8.18614939366172e-07,0.00463376885312612,0.000705172170420483,4.35051507559946,3.93402695565437,11,11,FALSE
289,0.04,0.0066332495807108,0.151321500297853,8.32286357448179e-07,0.00461582807298253,0.00070252778388134,4.35122586117477,3.934775011909,11,11,FALSE
290,0.04,0.0066332495807108,0.151320526902536,8.45459167803559e-07,0.00459900390248353,0.000700053959340553,4.35195975660813,3.93553945916004,11,11,FALSE
291,0.04,0.0066332495807108,0.15131953833431,8.58638582886981e-07,0.00458328024102459,0.000697748292517252,4.35271631208693,3.93631993418647,11,11,FALSE
292,0.04,0.0066332495807108,0.151318534072467,8.72270303693779e-07,0.0045686602953061,0.000695611323455437,4.35349510162362,3.93711610462657,11,11,FALSE
293,0.04,0.0066332495807108,0.151317513198231,8.86700079050809e-07,0.00455516204200481,0.000693645846975431,4.35429571799448,3.93792766524865,11,11,FALSE
294,0.04,0.0066332495807108,0.151316474542288,9.02145526018241e-07,0.00454281243087845,0.000691856030808009,4.35511776816011,3.93875433371008,11,11,FALSE
295,0.04,0.0066332495807108,0.151315416849354,9.18681316139413e-07,0.00453164094029949,0.00069024643443757,4.35596086920565,3.93959584596159,11,11,FALSE
296,0.04,0.0066332495807108,0.151314338944228,9.36237898063491e-07,0.00452167311020665,0.000688821023750104,4.35682464479745,3.94045195145664,11,11,FALSE
297,0.04,0.0066332495807108,0.151313239884773,9.54612843451987e-07,0.00451292463880757,0.000687582270789882,4.35770872212475,3.94132240832138,11,11,FALSE
298,0.04,0.0066332495807108,0.151312119089659,9.73492768809704e-07,0.0045053965351983,0.000686530413676493,4.35861272928186,3.94220697862974,11,11,FALSE
299,0.04,0.0066332495807108,0.151310976432202,9.92482783785004e-07,0.00449907167617396,0.000685662929890978,4.35953629304467,3.94310542391339,11,11,FALSE
300,0.04,0.0066332495807108,0.151309812295872,1.01113978267447e-06,0.00449391293959349,0.000684974249393082,4.36047903700319,3.94401750101768,11,11,FALSE
301,0.04,0.0066332495807108,0.151308627591405,1.02900579319208e-06,0.00448986290461832,0.000684455706318949,4.36144058002406,3.94494295839535,11,11,FALSE
302,0.04,0.0066332495807108,0.151307423739287,1.04563805875367e-06,0.00448684494919502,0.000684095703629965,4.36242053503007,3.94588153290978,11,11,FALSE
303,0.04,0.0066332495807108,0.151306202624131,1.06063344235291e-06,0.00448476545964359,0.000683880047449312,4.36341850809377,3.94683294720065,11,11,FALSE
304,0.04,0.0066332495807108,0.151304966528952,1.07364589537687e-06,0.00448351680879948,0.000683792398871364,4.36443409784771,3.94779690764675,11,11,FALSE
305,0.04,0.0066332495807108,0.15130371805743,1.08439688765128e-06,0.00448298075723556,0.000683814790679774,4.36546689521352,3.94877310294427,11,11,FALSE
306,0.04,0.0066332495807108,0.151302460051315,1.09267962438189e-06,0.00448303197579594,0.000683928163018222,4.36651648344648,3.94976120330304,11,11,FALSE
307,0.04,0.0066332495807108,0.151301195508534,1.09835844665651e-06,0.00448354145884141,0.000684112882862296,4.36758243848291,3.95076086024862,11,11,FALSE
308,0.04,0.0066332495807108,0.151299927505695,1.10136499831848e-06,0.00448437967688768,0.00068434922419639,4.36866432956668,3.95177170700371,11,11,FALSE
309,0.04,0.0066332495807108,0.151298659127109,1.1016925782934e-06,0.00448541938799942,0.000684617796557666,4.36976172011973,3.95279335940865,11,11,FALSE
310,0.04,0.0066332495807108,0.151297393401188,1.09938972904447e-06,0.00448653807936231,0.000684899917539079,4.3708741688123,3.95382541732733,11,11,FALSE
311,0.04,0.0066332495807108,0.151296133244414,1.0945536584664e-06,0.00448762004036697,0.000685177929403075,4.37200123078148,3.9548674664726,11,11,FALSE
312,0.04,0.0066332495807108,0.15129488141285,1.08732369397969e-06,0.00448855807921331,0.000685435461586349,4.37314245894334,3.9559190805745,11,11,FALSE
313,0.04,0.0066332495807108,0.151293640461219,1.07787470514962e-06,0.00448925489314242,0.00068565764058677,4.37429740534373,3.95697982380571,11,11,FALSE
314,0.04,0.0066332495807108,0.151292412709791,1.06641032724963e-06,0.00448962409564932,0.000685831247692679,4.37546562249528,3.9580492533731,11,11,FALSE
315,0.04,0.0066332495807108,0.151291200219424,1.0531558740958e-06,0.00448959089938742,0.000685944824304833,4.37664666465301,3.9591269221816,11,11,FALSE
316,0.04,0.0066332495807108,0.151290004775097,1.03835096355872e-06,0.00448909245484838,0.000685988724809246,4.37784008898784,3.9602123814779,11,11,FALSE
317,0.04,0.0066332495807108,0.151288827878031,1.02224205994876e-06,0.00448807785359205,0.000685955118285645,4.37904545662427,3.96130518338649,11,11,FALSE
318,0.04,0.0066332495807108,0.151287670746102,1.00507526876787e-06,0.00448650781911629,0.000685837942524188,4.38026233351693,3.96240488325899,11,11,FALSE
319,0.04,0.0066332495807108,0.151286534321793,9.87089794206044e-07,0.00448435412509697,0.000685632816369887,4.38149029114841,3.96351104176918,11,11,FALSE
320,0.04,0.0066332495807108,0.151285419286464,9.68512437941562e-07,0.00448159879567223,0.000685336918705628,4.38272890703886,3.96462322670009,11,11,FALSE
321,0.04,0.0066332495807108,0.151284326079456,9.49553420771813e-07,0.00447823315245265,0.000684948843925073,4.38397776506455,3.96574101438496,11,11,FALSE
322,0.04,0.0066332495807108,0.151283254920319,9.30403648330729e-07,0.00447425677577743,0.000684468444193375,4.38523645558977,3.96686399077973,11,11,FALSE
323,0.04,0.0066332495807108,0.151282205832601,9.11233368255141e-07,0.00446967644304276,0.000683896668089111,4.38650457542165,3.96799175216108,11,11,FALSE
324,0.04,0.0066332495807108,0.151281178667809,8.92192015193766e-07,0.00446450509564072,0.000683235403506567,4.38778172760253,3.96912390545863,11,11,FALSE
325,0.04,0.0066332495807108,0.151280173128549,8.73408928114092e-07,0.0044587608704237,0.00068248733031734,4.38906752105809,3.97026006824375,11,11,FALSE
326,0.04,0.0066332495807108,0.151279188790241,8.54994580023282e-07,0.00445246621452713,0.000681655785682986,4.39036157012228,3.97139986840852,11,11,FALSE
327,0.04,0.0066332495807108,0.151278225121238,8.37041972800117e-07,0.00444564708620153,0.000680744642437008,4.3916634939612,3.97254294357752,11,11,FALSE
328,0.04,0.0066332495807108,0.151277281501467,8.19627914828252e-07,0.00443833223172243,0.000679758199028023,4.39297291591897,3.97368894030132,11,11,FALSE
329,0.04,0.0066332495807108,0.151276357239949,8.02813998566235e-07,0.0044305525203432,0.000678701078272351,4.39428946280772,3.97483751308443,11,11,FALSE
330,0.04,0.0066332495807108,0.151275451591627,7.86647199409535e-07,0.00442234031633576,0.000677578131712545,4.39561276416266,3.97598832330153,11,11,FALSE
331,0.04,0.0066332495807108,0.151274563773904,7.71160126483383e-07,0.00441372886887539,0.000676394346635603,4.39694245148108,3.97714103805459,11,11,FALSE
332,0.04,0.0066332495807108,0.151273692983184,7.5637102350955e-07,0.0044047517058604,0.000675154753617481,4.39827815746161,3.97829532902043,11,11,FALSE
333,0.04,0.0066332495807108,0.15127283841151,7.42283680549213e-07,0.00439544202525232,0.000673864333606138,4.39961951525765,3.97945087133342,11,11,FALSE
334,0.04,0.0066332495807108,0.151271999263218,7.28887422246933e-07,0.00438583208573351,0.000672527924812895,4.40096615775584,3.98060734254148,11,11,FALSE
335,0.04,0.0066332495807108,0.151271174771333,7.16157333380138e-07,0.00437595260619295,0.000671150130865454,4.40231771688812,3.98176442166715,11,11,FALSE
336,0.04,0.0066332495807108,0.151270364213281,7.04054847803067e-07,0.00436583218956106,0.000669735232600471,4.40367382298372,3.98292178839721,11,11,FALSE
337,0.04,0.0066332495807108,0.151269566925419,6.92528781671148e-07,0.00435549679061267,0.000668287106506546,4.40503410416518,3.98407912241723,11,11,FALSE
338,0.04,0.0066332495807108,0.151268782315824,6.8151683814215e-07,0.00434496924894509,0.000666809153077452,4.40639818579143,3.98523610289964,11,11,FALSE
339,0.04,0.0066332495807108,0.151268009874831,6.70947570633759e-07,0.00433426890781828,0.000665304238261345,4.40776568994937,3.98639240814699,11,11,FALSE
340,0.04,0.0066332495807108,0.151267249182853,6.60742739135951e-07,0.00432341133700331,0.000663774650807268,4.40913623499503,3.987547715386,11,11,FALSE
341,0.04,0.0066332495807108,0.151266499915133,6.50819972956951e-07,0.00431240817378927,0.000662222077701519,4.41050943514451,3.98870170070236,11,11,FALSE
342,0.04,0.0066332495807108,0.15126576184322,6.41095621433399e-07,0.00430126709123152,0.000660647599112056,4.41188490011506,3.98985403910209,11,11,FALSE
343,0.04,0.0066332495807108,0.151265034833092,6.31487665455532e-07,0.00428999189679683,0.000659051703350883,4.41326223481614,3.9910044046822,11,11,FALSE
344,0.04,0.0066332495807108,0.151264318840005,6.21918555207907e-07,0.00427858275858317,0.000657434321446744,4.41464103909088,3.99215247089093,11,11,FALSE
345,0.04,0.0066332495807108,0.151263613900325,6.12317839525437e-07,0.00426703655003891,0.000655794879958472,4.41602090750771,3.9932979108571,11,11,FALSE
346,0.04,0.0066332495807108,0.151262920120709,6.02624461834996e-07,0.00425534729834549,0.000654132369771354,4.41740142920279,3.99444039776796,11,11,FALSE
347,0.04,0.0066332495807108,0.151262237665162,5.92788610237009e-07,0.00424350671643485,0.000652445427816339,4.41878218777344,3.99557960527589,11,11,FALSE
348,0.04,0.0066332495807108,0.151261566740576,5.82773033341457e-07,0.00423150479421401,0.000650732427970127,4.4201627612229,3.99671520791582,11,11,FALSE
349,0.04,0.0066332495807108,0.151260907581443,5.72553754929217e-07,0.00421933042169389,0.000648991576945412,4.42154272195703,3.99784688151759,11,11,FALSE
350,0.04,0.0066332495807108,0.151260260434475,5.6212016200076e-07,0.00420697201501808,0.000647221010711837,4.42292163683314,3.9989743036003,11,11,FALSE
351,0.04,0.0066332495807108,0.151259625543833,5.51474470066484e-07,0.00419441811670564,0.000645418887029944,4.42429906726153,4.00009715373835,11,11,FALSE
352,0.04,0.0066332495807108,0.151259003137635,5.40630614303387e-07,0.00418165794335946,0.000643583469971662,4.42567456935978,4.00121511389223,11,11,FALSE
353,0.04,0.0066332495807108,0.151258393416304,5.29612649220885e-07,0.00416868185794587,0.000641713202888095,4.42704769416017,4.00232786870027,11,11,FALSE
354,0.04,0.0066332495807108,0.151257796543199,5.18452771929791e-07,0.00415548174888914,0.000639806767071479,4.4284179878699,4.00343510572978,11,11,FALSE
355,0.04,0.0066332495807108,0.151257212637783,5.07189108628021e-07,0.00414205130479974,0.000637863124367479,4.42978499218416,4.00453651568938,11,11,FALSE
356,0.04,0.0066332495807108,0.151256641771453,4.95863412765401e-07,0.00412838618055003,0.000635881543054393,4.43114824465135,4.00563179260559,11,11,FALSE
357,0.04,0.0066332495807108,0.151256083965937,4.84518824845525e-07,0.00411448405745412,0.000633861607391205,4.4325072790895,4.00672063396896,11,11,FALSE
358,0.04,0.0066332495807108,0.151255539194059,4.73197828321269e-07,0.00410034460668622,0.000631803212221164,4.43386162605275,4.00780274085578,11,11,FALSE
359,0.04,0.0066332495807108,0.151255007382492,4.61940506387139e-07,0.00408596937014507,0.000629706544802995,4.43521081334593,4.00887781803216,11,11,FALSE
360,0.04,0.0066332495807108,0.1512544884161,4.50783178675354e-07,0.004071361576697,0.000627572056620587,4.4365543665847,4.00994557404707,11,11,FALSE
361,0.04,0.0066332495807108,0.151253982143366,4.39757446595574e-07,0.00405652591336421,0.000625400428179261,4.43789180979835,4.0110057213209,11,11,FALSE
362,0.04,0.0066332495807108,0.151253488382453,4.28889646162896e-07,0.00404146827085365,0.000623192529775653,4.43922266607111,4.01205797623511,11,11,FALSE
